Date,NOK,TSLA,PEP,AMZN,GPS,HSBC
2019-09-23,5.179999828338623,48.24599838256836,135.44000244140625,1785.300048828125,17.440000534057617,38.11000061035156
2019-09-24,5.099999904632568,44.641998291015625,135.36000061035156,1741.6099853515625,17.18000030517578,37.90999984741211
2019-09-25,5.070000171661377,45.7400016784668,135.08999633789062,1768.3299560546875,17.229999542236328,37.97999954223633
2019-09-26,4.989999771118164,48.512001037597656,135.72000122070312,1739.8399658203125,16.989999771118164,38.099998474121094
2019-09-27,5.039999961853027,48.42599868774414,135.60000610351562,1725.449951171875,17.18000030517578,38.13999938964844
2019-09-30,5.059999942779541,48.17399978637695,137.10000610351562,1735.9100341796875,17.360000610351562,38.27000045776367
2019-10-01,4.909999847412109,48.9379997253418,137.3699951171875,1735.6500244140625,17.059999465942383,37.86000061035156
2019-10-02,4.820000171661377,48.625999450683594,133.94000244140625,1713.22998046875,16.450000762939453,37.130001068115234
2019-10-03,4.840000152587891,46.60599899291992,137.92999267578125,1724.4200439453125,16.510000228881836,37.349998474121094
2019-10-04,4.889999866485596,46.2859992980957,140.27999877929688,1739.6500244140625,16.229999542236328,37.209999084472656
2019-10-07,4.909999847412109,47.54399871826172,138.33999633789062,1732.6600341796875,16.56999969482422,37.15999984741211
2019-10-08,4.900000095367432,48.0099983215332,137.24000549316406,1705.510009765625,16.020000457763672,36.68000030517578
2019-10-09,4.909999847412109,48.90599822998047,137.85000610351562,1721.989990234375,16.270000457763672,36.93000030517578
2019-10-10,4.940000057220459,48.948001861572266,137.88999938964844,1720.260009765625,16.649999618530273,36.900001525878906
2019-10-11,5.019999980926514,49.577999114990234,137.63999938964844,1731.9200439453125,17.149999618530273,38.20000076293945
2019-10-14,4.949999809265137,51.391998291015625,137.4499969482422,1736.4300537109375,17.030000686645508,38.2400016784668
2019-10-15,5.010000228881836,51.577999114990234,136.3300018310547,1767.3800048828125,17.31999969482422,38.599998474121094
2019-10-16,5.090000152587891,51.95000076293945,136.4199981689453,1777.4300537109375,17.549999237060547,38.65999984741211
2019-10-17,5.230000019073486,52.39400100708008,136.9600067138672,1787.47998046875,17.56999969482422,38.869998931884766
2019-10-18,5.199999809265137,51.38999938964844,136.25,1757.510009765625,16.8799991607666,38.72999954223633
2019-10-21,5.199999809265137,50.70000076293945,136.1199951171875,1785.6600341796875,17.360000610351562,39.150001525878906
2019-10-22,5.179999828338623,51.11600112915039,136.66000366210938,1765.72998046875,17.860000610351562,39.209999084472656
2019-10-23,5.110000133514404,50.93600082397461,137.4499969482422,1762.1700439453125,17.559999465942383,39.36000061035156
2019-10-24,3.9000000953674316,59.93600082397461,137.88999938964844,1780.780029296875,17.31999969482422,39.459999084472656
2019-10-25,3.7799999713897705,65.6259994506836,136.63999938964844,1761.3299560546875,17.329999923706055,39.52000045776367
2019-10-28,3.5899999141693115,65.54199981689453,136.57000732421875,1777.0799560546875,17.200000762939453,38.09000015258789
2019-10-29,3.549999952316284,63.24399948120117,136.0800018310547,1762.7099609375,17.079999923706055,37.970001220703125
2019-10-30,3.6500000953674316,63.00199890136719,136.89999389648438,1779.989990234375,16.8799991607666,37.93000030517578
2019-10-31,3.6500000953674316,62.98400115966797,137.1699981689453,1776.6600341796875,16.260000228881836,37.790000915527344
2019-11-01,3.6600000858306885,62.6619987487793,136.92999267578125,1791.43994140625,16.940000534057617,38.06999969482422
2019-11-04,3.609999895095825,63.49399948120117,135.16000366210938,1804.6600341796875,17.540000915527344,38.52000045776367
2019-11-05,3.5399999618530273,63.444000244140625,134.00999450683594,1801.7099609375,17.93000030517578,38.43000030517578
2019-11-06,3.5899999141693115,65.31600189208984,134.44000244140625,1795.77001953125,17.729999542236328,38.5
2019-11-07,3.569999933242798,67.10800170898438,133.32000732421875,1788.199951171875,18.059999465942383,38.439998626708984
2019-11-08,3.569999933242798,67.4280014038086,133.1300048828125,1785.8800048828125,16.68000030517578,38.2400016784668
2019-11-11,3.5299999713897705,69.01799774169922,132.38999938964844,1771.6500244140625,17.09000015258789,37.709999084472656
2019-11-12,3.509999990463257,69.98600006103516,131.97999572753906,1778.0,17.15999984741211,37.68000030517578
2019-11-13,3.4700000286102295,69.22200012207031,133.2899932861328,1753.1099853515625,16.739999771118164,36.900001525878906
2019-11-14,3.369999885559082,69.87000274658203,133.3300018310547,1754.5999755859375,17.149999618530273,36.810001373291016
2019-11-15,3.450000047683716,70.43399810791016,133.80999755859375,1739.489990234375,17.739999771118164,37.0099983215332
2019-11-18,3.450000047683716,69.99800109863281,134.05999755859375,1752.530029296875,17.299999237060547,37.2400016784668
2019-11-19,3.430000066757202,71.90399932861328,134.57000732421875,1752.7900390625,16.780000686645508,37.439998626708984
2019-11-20,3.3499999046325684,70.44400024414062,133.74000549316406,1745.530029296875,16.280000686645508,37.099998474121094
2019-11-21,3.380000114440918,70.96600341796875,133.91000366210938,1734.7099609375,16.219999313354492,36.84000015258789
2019-11-22,3.430000066757202,66.60800170898438,134.07000732421875,1745.719970703125,16.940000534057617,37.189998626708984
2019-11-25,3.4700000286102295,67.26799774169922,133.8300018310547,1773.8399658203125,17.15999984741211,37.59000015258789
2019-11-26,3.430000066757202,65.78399658203125,135.6999969482422,1796.93994140625,17.010000228881836,37.529998779296875
2019-11-27,3.4600000381469727,66.25800323486328,135.91000366210938,1818.510009765625,16.90999984741211,37.619998931884766
2019-11-29,3.5,65.98799896240234,135.8300018310547,1800.800048828125,16.610000610351562,37.2599983215332
2019-12-02,3.4600000381469727,66.9739990234375,135.8800048828125,1781.5999755859375,16.190000534057617,36.810001373291016
2019-12-03,3.4700000286102295,67.23999786376953,135.4600067138672,1769.9599609375,15.699999809265137,36.33000183105469
2019-12-04,3.450000047683716,66.60600280761719,137.3000030517578,1760.68994140625,16.049999237060547,36.470001220703125
2019-12-05,3.4800000190734863,66.0739974975586,136.33999633789062,1740.47998046875,16.299999237060547,36.369998931884766
2019-12-06,3.4800000190734863,67.1780014038086,137.36000061035156,1751.5999755859375,16.270000457763672,36.869998931884766
2019-12-09,3.4200000762939453,67.90599822998047,137.16000366210938,1749.510009765625,16.3799991607666,36.83000183105469
2019-12-10,3.4200000762939453,69.76799774169922,136.27000427246094,1739.2099609375,16.6299991607666,36.709999084472656
2019-12-11,3.4700000286102295,70.54000091552734,137.10000610351562,1748.719970703125,16.170000076293945,37.15999984741211
2019-12-12,3.569999933242798,71.93599700927734,137.17999267578125,1760.3299560546875,17.020000457763672,37.93000030517578
2019-12-13,3.5199999809265137,71.6780014038086,137.94000244140625,1760.93994140625,16.690000534057617,38.43000030517578
2019-12-16,3.5899999141693115,76.30000305175781,137.05999755859375,1769.2099609375,17.049999237060547,38.91999816894531
